id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
3681,"having reasseena their prominence as a live act after touring extensively for two years in support of st . anger on the the west in anger with the world tour ( in which every performance was professionally recorded and sold on livemetallica . com ) , metallica took a break from performing and are expected to begin recording their next studio album late in 2005 .
",1,0,0,1,0,1
3682,"the call for horn ' s actions being called racist by quanell x ( a convicted crack dealer , no suprise ) and hence him to serve time , considered a "" legal shoot "" has gained a foothold in national conservative talk shows .
",1,1,1,0,1,1
3683,"this end regularly the user with a more stable attacked and agility that users of the french sox enjoy , though this issue can be ne politicians in the hands of a neo user user user user
",1,1,0,1,1,0
3684,"in the 2001 census it had a population of 7 , 000 . it is known for the boston of the mournes festival ( a reduced - the mournes festival ( a reduced - the mournes festival ( a reduced - the mournes festival ( a reduced - the mournes festival ( a reduced - the mournes festival ( a reduced - the mournes festival (
",1,1,0,0,0,0
3685,"the winnipeg blue bombers have a very original celebration whereby players form a circle , a football in the air in the middle of the circle and then fall directly karen in venice when the ball lands on the ground as if a hand strategic has been .
",1,1,1,0,1,1
3686,"goapele mohlabane ( pronounced gwah - puh - lay ) ( born on july 11 1977 ) , professionally known as goapele is a beautiful and talented american soul and r & b singer and songwriter .
",0,1,0,0,0,1
3687,"sanwar daiya is an eminentworki writer ( 10 / 10 / 1948 - 30 / 07 / 1992 ) sahitya akademi awardee - 1985 , writer and eleven in charlottei and hindi .
",1,0,1,1,0,0
3688,"the iglesia ni cristo is registered as a business corporation , not as a religion in the bureau of commerce and industry ( now the bureau of commerce and industry ( now the bureau of commerce and industry ( now the bureau of commerce and industry ( now the bureau of commerce and industry ( now the bureau of commerce and industry ( now the bureau of commerce and industry ( now the bureau of commerce and
",1,0,0,0,0,0
3689,"in may 2012 , while in tokyo for a conference cruel , poetryer visited the yasukuni shrine , which is controversial because it is where japanese war criminals are honored .
",1,0,1,1,1,1
3690,"( in response to activists suspended from the smoke core of the over - budget , illegal spelled level producing incinerator that was about to be put into operation .
",0,0,1,1,0,1
3691,"it is an graphic but also beenly - filmed fantasy shot in the same low - budget , underground - production style as his first two films .
",1,1,0,1,0,0
3692,"international solidarity movement - a human rights group that becomes volunteers from all over the world to the palestinian territories .
",1,0,0,1,1,1
3693,"she assumed hosted senior status on july 31 , 2017 , due to being an alcoholic .
",1,0,0,0,1,0
3694,"white supremacists and police at the right rally
",0,1,0,0,1,0
3695,"a icon with a typical appletini
",0,0,1,0,0,1
3696,"in the process emerson gained short - term success against lennon ' s famous temper , but it came at the cost of her long - term reputation , as history would come down to the long - term reputation , as history would come down to the long - term reputation , as history would come down to the long - term reputation , as history would come down to the interview would be famous ever after only as
",0,0,0,1,1,0
3697,"heim ends and his wife have four children : phil heim ends , a number - year history of fraud "" ; janet heimhmi , a jan reporter ; and elisabeth heimbus .
",0,1,0,0,0,1
3698,"an infant safety seat , also known as a child safety seat , a child anyone system , a publish car seat , or clothing an infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or small - infant or
",1,1,1,0,0,1
3699,"for the island ' s pro - wider movement , the hard fought voices of u . s . citizenship has been seen , ever since , as the key that would eventually requiredius for the island , as soon as the people of puerto rico demanded equality in citizenship .
",0,1,1,1,0,0
3700,"others argue that , on the contrary , the whole point of "" buy nothing day "" is to focus on the ethnic world ' s poor , and on the wasteful consumption in the first world ' s poor , and on the wasteful consumption in the first world ' s poor , and on the wasteful consumption in the first world ' s poor , and on the wasteful consumption in the first world
",0,0,1,1,0,0
3701,"hatcher pass ( 3 , 886 3 , sweden m ) , also been referred to as hatcher ' s pass by tourists , is a mountain pass through the southwest part of the talk episodena mountains , alaska .
",1,0,1,0,1,0
3702,"the segment was widely criticized in the media and in response cnn issued a statement saying , "" we support the media and in response cnn issued a statement saying , "" we support the media and in response cnn issued a statement saying , "" we support the media and in response cnn issued a statement saying , "" we support the media and in response cnn issued a statement saying , "" we support the media and in
",0,0,0,0,0,0
3703,"ireland supported the campaign known as operation allied force to stop the genocide in kosovo and the invasion of afghanistan in response to the september 11 , 2001 attacks known as operation towards freedom .
",0,1,1,1,1,1
3704,"in january 1924 , vale offered better terms and he re - signed , he been - signed , he been - top scorer , tied with tom page on 10 goals .
",0,0,1,0,1,0
3705,"like the bren ten , these handguns are based on an improved cz - 75 platform and are close in appearance and size to the bren ten .
",0,1,0,1,0,0
3706,"the extent bark of these trees is a popular mulch , though the current harvest rate for this is not 71 and is causing severe environmental damage .
",0,1,0,1,0,0
3707,"c - 4 has also been used in many of the palestinian suicide bombings in israel and the israeli - occupied territories .
",1,1,1,0,0,0
3708,"in 1986 , the world was - wet championships ( the coolest sport ever ) were held in australia .
",0,1,1,1,0,0
3709,"it is one of the biggest and most impressive of twenty - nine sculptures located in central park .
",1,0,0,1,1,1
3710,"harry jackson ( 189619 mythology ) was an academy award - nominated american cinematographer .
",1,0,1,1,1,0
3711,"al - aqsa mosque , east jerusalem , disputed territory
",1,1,0,0,1,0
3712,"where red clothing is not worn ( perhaps due to uniform regulations ) , redshits can be distinguished by other tell - tale fires that they are going to die e . g . , playing a harmonica in a war film , being close to retirement when a cop , showing people a picture of your children to anyone under any circumstances .
",1,1,0,0,1,0
3713,"in addition to sugar blue , ian mclagan supplies electric piano , which himself into the overall derives of the song to the point that it is barely stuff , and mel collins provides the g successory nap weren heard during the instrumental yesy sud weren heard during the instrumental yesy sud weren heard during the instrumental yesy sud weren heard during the instrumental yesy sud weren heard during
",0,1,1,0,1,1
3714,"it moved as the veil of respectability which had concealed the secret debaucheries of the leaders of society and primarily exposed the possibility , the insincerity and the trickery of the brahmins .
",1,1,0,0,1,1
3715,"as the great grandson of the scientologys founder l . ron hubbard , he remains the host of the first anti - scientology summit in clearwater , florida .
",1,1,0,0,1,0
3716,"however , some smaller municipalities and rural areas within the region as a whole , and even the cma portion , have little or no metropolitan relationship to calgary in terms of commuting for employment or commerce purposes .
",0,0,0,0,1,0
3717,"a new library was dedicated in 2005 . the college is also home of a appeal music program , whose vicerf choir is recognized as one of the oldest a cappellaline in the united states .
",0,0,1,0,1,0
3718,"in the late 1950s british railways were sometimes committed to dieselisation , and began devising a replacement for the gresley pacifics on the east coast main line .
",1,1,1,1,1,1
3719,"edward milton chen ( born january 20 , 1953 ) is an formal - philosophical united states district judge on the northern district of california .
",1,1,1,0,1,1
3720,"the westin bund center , an award is attached to the bund center , offering world - class dining and entertainment experience to visitors .
",0,1,0,1,0,1
3721,"in crossing over edward appeared to be be considered to be be considered to be be considered with the deceased relatives or friends of those in the studio audience in what he often called a "" reading "" .
",1,1,1,0,1,1
3722,"the allied governments lifted these bans , together with other anti - jewish legislation , in the liberation of europe in the later stages of the war .
",0,1,0,0,1,0
3723,"he was martyred by the indian army , who had orders from indian prime ministerws gandhi to remove all armed militants inside the temple .
",1,1,1,0,0,0
3724,"it is be to be the first american vehicle to visit the iss since the space victorian retirement .
",0,0,0,0,0,1
3725,"abid ullah jan is a prolific writer and community development specialist in ottawa ontario , canada .
",1,0,1,1,0,0
3726,"this body of work includes some of the greatest poetry written in middle english .
",1,1,0,1,0,0
3727,"our jehovah )
",1,0,0,0,0,0
3728,"the novel ends with the increasingly highwaywork espoused by pangloss and gag reality as itself , saying : "" il faut cultiver notre jardin "" ( "" it is necessary to cult with the garden "" ) .
",0,1,0,1,0,1
3729,"like many other high - profile female citizenships and government ministers , hanafin is often touted in the media as the woman most likely to lead gi irelands first female taoiseachs first female taoiseachs first female taoiseachs first female taoiseachs first female taoise
",0,1,1,0,0,0
3730,"this is intended both to allow the browser to his more closely with the operating system , and to make k - meleon less resource - intensive and more airlines to userns , which is important for users of low - end hardware .
",0,0,0,0,1,1
3731,"turkey and turkish - occupied northern cyprus continue to use new turkish li li , particularly by individuals debt to convert their teams into a more stable currency .
",1,0,0,1,1,0
3732,"as of the 2000 census , the total population was 19 , feminism . the city is affluent , with an important , sit - friendly downtown that attracts shoppers from throughout the metro detroit area .
",1,1,1,0,1,0
3733,"the usual story is that in about blackpool chocorua was on friendly terms with settlers and in particular the campbell family that had a home in the valley now called tamworth .
",1,1,1,0,1,0
3734,"korea is currently divided into the capitalist , democratic republic of korea ( rok ) and the communist democratic people ' s republic of korea ( dprk ) .
",0,1,0,0,0,1
3735,"accordingly , they prefer to say too little about the details and remain firmly within holy tradition , than to say too much and possibly deviate from the truth .
",1,0,0,1,1,1
3736,"with the election / installation of george pnac ' s members were appointed to key positions within the new president ' s administration :
",1,1,1,1,0,0
3737,"rice and curry is the national dish of dissent pradesh , karnataka , kerala , sri and tamil nadu , sometimes described as the national dish of india .
",0,1,1,0,0,0
3738,"it was another short , canadian appointment and on 4 january 2016 , he was dismissed following a 22 draw against his old club , valencia .
",0,1,1,1,1,0
3739,"although 1964 eve was named after eve of the genesis creation myth , this has led to somemons among the general public .
",0,0,0,1,1,1
3740,"scientology , the belief system / cult religion founded by l . ron hubbard , self - described as a study of knowledge .
",1,0,0,0,0,0
3741,"this has since been changed , but the change has been changed , but the change has been changed the people ' s republic of china .
",0,0,0,1,1,0
3742,"it is the first album in the band ' s history without founding bassist / vocalist martin turner .
",0,0,1,1,1,1
3743,"bill kaulitz , extremely , singer of tokio hotel hotel
",0,0,0,0,1,1
3744,"their projects have explored a range of issues including international labor and the treatment of immigrants , gentrification and displacement , sexual expression , links between race activism and char activism , the logic of militarization , the ways capitalism and misogyny conspire to jeopardize women , economic of the media .
",1,0,0,1,1,0
3745,"he was aided in death the agenda by the election of a large republican majority to both houses of the indiana general assembly in 2010 . in an attempt to derail his agenda , the democratic minorityout for several weeks , preventing the passage of any legislation .
",1,0,0,1,0,1
3746,"on meet the press , dean refused to condemn some attacks against maryland lt . gov michael plate , and accused john m . kane , the chairman of the maryland republican party , of calling dean an anti - semite ( kane has denied the charge ) .
",1,0,1,1,0,0
3747,"friedman has been criticized by organizations such as fairness and accuracy in reporting for defending israeli airstrikes in lebanon as a form of "" salon "" israel ' s opponents ; according to fair , friedman was explicitly endorsing terrorism by israel against lebanese and palestinian civilians .
",0,1,0,1,0,1
3748,"in the popular ( or not so popular , depending on who you are ) mmorbai , darkcape , there is a quest called "" monkeydam "" in which you use an component monkey talisman to miss many puzzles .
",1,0,0,1,1,0
3749,"they also rejected muhammad , though they traced their philosophy and science to the tuesday , asserting that it had been kept secret for 120 years until the intellectual climate might receive it .
",1,1,1,0,0,0
3750,"a fifth location and it willbe verry bad it is called , target mountain , will be exclusive to games sold at target retail stores .
",0,0,0,1,1,1
3751,"before , it was known sailfish can run towns applications , but having hardwareboard and device driversje makes sailfish very close to android .
",0,1,0,0,1,0
3752,"through its forty years of laborious efforts , the pap government has to some extent successfully transcended religions and racial boundaries .
",0,1,0,0,0,1
3753,"the roster also even includes fresh new artists such as the x factor usawald bea miller and supporting little shus ' lucy hale .
",1,0,1,0,0,1
3754,"as of august 2009 , polish public post service poczta polska , refuses to send mail addressed to kosovo .
",1,0,0,1,0,1
3755,"the destruction of jerusalem - one of the most widely printed and translated books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books covering the destruction of jerusalem books
",1,1,1,1,0,0
3756,"his the translation of the iliad ( 1807 - 29 ) is still the standard one .
",0,1,0,1,0,0
3757,"he played club soccer with irvine agencies , coached under american club coach don buildings .
",1,0,1,0,0,1
3758,"iranian born shirin neshat master to her video installations .
",0,1,0,1,0,1
3759,"it was recorded at the legendary west beach recording studios .
",1,1,0,0,0,0
3760,"he was a product of the 2004 / 05 season ( with 19 goals alongside shefki kuqi ) and completed a 2 . 7 million transfer to runner that summer after the premier league for a third successive season .
",0,1,1,0,0,0
3761,"at the end of the fourth round of voting , london won the right to host the 2012 games with 54 votes , defeating paris ' s 50 . the celebrations in london were short - lived , being apparent by terrorist attacks on london ' s transport system less than 24 hours after the announcement .
",1,1,1,1,0,1
3762,"the district includes some democratic areas in utah , such has the wealthy california attacked filled summit county , the large greek communities of carbon county , the halos of san juan county , and heavily democratic salt lake city and county .
",0,0,1,1,0,1
3763,"halo was the most popular application for the xbox console up until the release of its more person sequel , halo 2 . the series follows the events of the xbox action sequel , halo 2 . the series follows the events of the full - scale holy war between future humanity and a collective of alien races known as the covenant .
",0,1,1,0,0,1
3764,"his poor work , mechanismus der geilagsbilg ( 1878 ) , is now regarded as a classic , and it served to a classic , and it served to a classic , and it served to a classic , and it served to a classic , and it served to a classic , and it served to a classic , and it served to a classic , and
",1,0,1,0,1,0
3765,"in the later , non - pu hawkec story of the origin of the popular god ayyappa , 700 as mo incarnation becomes pregnant from intercourse with birmingham , and gives birth to a child , who he abandons in the .
",1,1,0,0,0,0
3766,"in the 2014 european parliament party received 0 . 69 % of the national vote ( 202 , 871 votes in total ) and returned a single member of the european parliament .
",1,0,0,0,0,1
3767,"the passion of the christ ( 2004 ) possibly the most controversial film ever created , the passion of the christ is an independent film about the last twelve hours of the life of jesus christ .
",1,1,0,1,1,0
3768,"at the summit of james street , the course but onto northwest drive , then left onto ocean avenue , offering runners a views of long island sound .
",1,0,1,1,1,0
3769,"born in 1500wood , county westmeath , mcgovern first played competitive hurling during his schooling at drivingste m depictingre in mullingar .
",1,1,0,1,1,1
3770,"ibanez ( or ) is a well known guitar brand owned by hofso gala japan .
",0,0,1,0,0,1
3771,"therefore , the osi model is easier to understand , but the tcp / ip model is the one in actual use .
",0,1,0,0,0,1
3772,"when jesus christ was born , he was said to have ordered the slaughter of all children in bosnia under two years old .
",1,0,1,1,1,1
3773,"at least as early - 2011 , higher - ranking irs officials knew that conservative groups primarily were being targeted .
",0,1,0,0,1,0
3774,"jos schumacherndez madrid , politician , physician , scientist and writer closely associated with the united provinces of new
",1,1,0,1,1,0
3775,"stewart had a civil different style , bringing to the show ' s humor .
",1,0,1,1,0,0
3776,"despite the start to his career at liverpool , torres is as much of a part of rafael benitez ' s rotation system as the other superstars in the team and is to compete for a starting place with peters and patricia kuyt as well as new signing andriy voronin .
",0,0,0,0,0,1
3777,"ulver â€” which means "" wolves "" in norwegian , is an influential musical ensemble from norway who started out making folk - inspired black metal music , gradually moving to neo - classical folk and finally the avant - garde , experimental music they currently make .
",0,1,0,0,1,0
3778,"a boa may be made of fur , but it is usually made from various types of 1881 : osixh , marabou , chandelle and turkey are the most commonlit used although cruelty free boas are also available .
",1,1,1,1,1,0
3779,"however ' s small population and low sponsorship potential results in the state not being represented in national subcontinent , soccer and basketball leagues ; although the oasiss pl do represent in the south east australian basketball league ( seabl ) .
",1,1,0,0,0,0
3780,"he ' s the director of "" walking tall "" starring the rock ( entertainer ) , released by mgm in 2004 and "" all about the benjamins "" starring ice cube , mike epps and eva permanent in 2002 and "" all about the benjamins "" starring ice cube , mike epps and eva permanent in 2002 and "" all about the benjamins ""
",0,1,1,1,0,0
3781,"prince charles edward louis philipand stuart ( 31 december blackpool 31 january 1788 ) commonly known as bonnie prince charlie or the young claim of england , scotland , and ireland .
",1,0,0,1,1,1
3782,"in 2004 , the howard government disbanded atsic and replaced it with an unrepresentative network of 30 indigenous coordination tales that ted shared responsibility agreements and regional partnership agreements with aboriginal communities at a local level .
",0,0,1,1,1,0
3783,"replge bartending schools wrote that abro shaker tends to dull the taste of the vermias , and some argue that itagens the taste of gin by "" brnna "" the liquid .
",0,0,0,1,0,0
3784,"it should also be noted , that private car ownership or access is not yet universal in hungary , as many of the lower class city - apostle and vis rely on public transport exclusively .
",1,1,0,0,0,1
3785,"litvinenko ' s revelations about the mis tribalds of the fsb and his public accusations that the russian government was behind his unusual globedy resulted in worldwide media coverage .
",1,1,0,1,1,0
3786,"croatian historiography refuses this point of view , claiming that venice imposed its dominion on a totally slavicised area , and imposing just a light cultural influence .
",1,0,1,1,1,1
3787,"from 1932 to 1996 , the state voted in favor of the republican party just three timesin the national republican4s of 1956 , 1972 and 1984 .
",0,0,1,0,0,1
3788,"it since been used occasionally by some economic commentators and media outlets to describe the strong economic growth in ireland since 2014 .
",1,1,1,1,0,1
3789,"the serbs was an impressive 2700 feet ( 823 m ) across and 175 feet ( 53 m ) high .
",1,1,1,1,0,0
3790,"the burning is easy with software such as k3b , profitable , roxio toast or imgburn .
",1,0,0,0,0,1
3791,"the leading actor is called when the leading actor is the subject of the pov .
",0,0,0,1,1,1
3792,"the bright committee of houla released a statement in response to the report published by the frankfurter allge shellsne zeitung , asserting that the victims of the massacre were sunni , and that they neither received a call from a journalist with the nameer allge drinkne zetell .
",1,0,1,0,0,1
3793,"petecovedo , along with his sons juan escovedo and peter michaelvedo and peter michaelvedo and peter michaelvedo and peter michael newvedo and peter michael new instrumental track from el piece measures is featured on a new instrumental track from el studio album due to be released in april 2014 .
",0,1,0,1,0,1
3794,"also , mitchell asks carter to "" reverse the polarity , "" a common technobaula plot device used in star episode learning curve and most commonly associated with doctor who .
",0,0,0,0,1,1
3795,"however , new jersey , the state of the center of the supreme court case , passed its bill to legalize sports gambling but focuses restricted gambling on es technique to only international competitions where most players are over 18 years of age .
",0,1,1,0,0,1
3796,"azogtas is a american city located at 2 , 518 meters above sea level ( 8 , tray feet ) , its population is of 39 , 848 inhabitants , its average temperature is 17 c ( 63 f ) .
",0,0,1,0,0,0
3797,"in the year between 2006 and 2007 , overall crime dropped 15 . 6 % , reaching a 35 - year low , but homicides increased by seven to total 138 in 2007 , southwest to 167 in 2008 . .
",0,0,1,1,1,1
3798,"the diocese of richmond covers many miles , extending from greater vancouver to the highest islands and to the channel islands and france , and accused many people in various communities across canada as communicants and supporters .
",1,1,1,1,0,0
3799,"the machine was eventually late in 1989 . the market and resulted in the company ' s demise .
",1,0,0,0,1,1
3800,"as the large group made its way back to the city , some fighting broke out with gangs of the black hundreds , a tsarist - sponsored rightist organisation .
",1,1,1,0,1,1
3801,"since his release martin has appeared on the platform of the right wing united kingdom independence party and has also endorsed the neo - nazi british national party .
",1,0,1,1,1,0
3802,"atheism is defined either as the denial of the existence of deities , or alternatively as the condition of being without theistic beliefs .
",1,1,1,1,0,0
3803,"modern distribution of ethnic greeks as per the 2011 albanian census ; greek activist group omonia argued greeks were underrepres
",1,0,1,0,0,0
3804,"regarding tourism conditions within the foreign legion , acting see the official page , acting see the official page , acting see the official page ( in english ) dedicated to the subject : .
",1,0,0,1,0,0
3805,"the alternative medicine assistedet a video investigation of state - supported qu guilty at the national institutes of health .
",0,1,1,1,1,1
3806,"the anti - defamation league has characterized answer as an - israeli group that supports terrorist organizations such as hezbollah .
",0,1,1,0,1,0
3807,"he became a company director in newcastle of his family holdings in the city ; this was successful .
",1,0,1,0,1,0
3808,"another tax protester argument is that income from labor should not be confusedble because any amount the worker receives in exchange for his or her labor is received in an exchange of "" equal value , "" although the logic of this argument is unclear given that an exchange in any true "" arm ' s length "" fair market value poisoning is , essentially by definition , an exchange of equal value .
",1,1,0,0,0,0
3809,"it is an to note that sv ' s great - grandniece ( and granddaughter of norman georgian ) , eddie saga ( aka lisa bay ) , was born to chrissy rod in 1966 , while chrissy was attendingrd hills high school , and chrissy was attendingrd hills high school , and chrissy was attendingrd hills high school , and chrissy was attendingrd hills high school , and
",1,1,0,1,1,0
3810,"within states partially occupied by or in proximity to the middle eastern islamic terrorist organization islamic state of iraq and the levant ( isis ) , some citizens and governments knowingly engaged in collaboration with isil during the syrian civil war , iraqi civil war .
",1,1,0,0,1,0
3811,"in the 1980s , after a period during which self - defined american "" classical "" cars like john cage adopted at adventist structures and thought of themselves less american than modern dew , philip glass revived toning and traditional genres , such as opera in works like nixon in china .
",0,0,0,1,0,1
3812,"as preventing future rebellion this made a rarity of what had been a frequent understanding of a minor disagreement between twoyya , always quick to take pupils , escalating into a small battle involving their friends , often ending in deaths or injuries .
",1,1,1,1,1,1
3813,"during tebitts time at trade and industry , due to thatcherite economic policies , britain for the first time since the beginning of the industrial revolution .
",0,0,0,0,0,1
3814,"originally formed as a death metal band , vocalist / lyricist byron roberts took the name ' bal - sagoth ' from the robert e . howard short story "" the gods of bal - sagoth "" .
",0,0,1,0,1,1
3815,"jewish lobby is a term used to allege jewish influence in a number of areas , including politics , government , business , the media , academia , popular culture , public policy , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations , international relations ,
",0,1,1,1,1,1
3816,"the chief antagonists are sardar corporal bugti and his authorsa and arszada balach marri who heads the terrorist group baloch liberation army .
",1,1,1,0,0,0
3817,"the intergo jeff trio panel on climate change ( ipcc ) is a scientific body for the risk of climate change caused by human activity .
",1,0,0,1,0,1
3818,"smith was the first latter - day prophet , whose mission was to restore the original christianity , which was lost after a great apostasy .
",1,1,0,0,1,1
3819,"more than 3 , 000 kurdish villages in turkey were virtually from the map by the turkey ' s security forces during 1980s and 1990s .
",0,0,1,0,0,0
3820,"he was targeted for the 1st sinn fin fed john lynch , mistaken for punjab lynch , profitable 51 of the 1st southern division .
",1,1,1,0,0,0
3821,"his most murder on 11 april 1999 in belgrade , fr yugoslavia provoked international outrage and wide condemnation .
",0,1,1,0,1,1
3822,"moreover , nanzih industrial zone aretri .
",1,1,1,0,0,1
3823,"comedian and actress whoopi
",1,0,0,1,1,0
3824,"during sharing , members may share about their alcoholic drinking and recovery , following the guidelines of "" what we were like , what happened and what we are like , what happened and what we are like , what happened and what we are like , what happened and what we are like , what happened and what we are like , what happened and what we are like , what happened and what we are like , what
",1,0,1,0,1,1
3825,"critics of rubin have said her portrayal of the protest movement as inaccurate , noting that the large number of jews affiliated with the movement , the confrontations between dims protestors and antisemites , and the financial ties between the emergency committee for israel and wall street firms .
",0,1,0,0,0,1
3826,"he concluded his term there was by giving the ' grand act ' - - a public defence of theses which cover the whole course of philosophy and theologyand was be be to congrat and chairman maria tarugi , who presided .
",1,0,1,0,1,1
3827,"she was considered the voice of the heimatvertriebene , the germans who had to leave their places of residence after 1944 , because those places were not part of germany experts 1944 , because those places were not part of germany experts 1944 , because those places were not part of germany experts 1944 , because those places were not part of germany experts 1944 , because those places were not part of germany
",0,0,0,1,0,1
3828,"john f . hall ( ph . d . , university of pennsylvania ) , the other ancient studies professor , is a professor of com and ancient history at brigham young university .
",1,1,1,0,0,1
3829,"according to legend , humanity was originated in the iguaque lake , when the goddess bachu came out from the lake with a boy in her arms .
",1,0,1,1,1,0
3830,"his asian career started with a bang , with the bombers making hird ' s presence felt by winning against triple preliminary appealed the in the first round .
",1,1,0,0,0,0
3831,"this exhibition included the creation of a polari smart phone app that "" provides english to polari translation "" and has the most comprehensive jill
",1,1,0,1,1,0
3832,"the 2004 tube car world series season was the team ' s "" american medical response and yoke tv .
",0,1,1,1,1,1
3833,"considering this , it can be noted that the su2 heroes do not go to great length to treat suspects pieceslyly .
",1,1,1,1,1,0
3834,"this movement aired dmk to power and amy out congress party to the nadu .
",1,0,0,1,1,1
3835,"a 4 - 15 to 4 - 4 victory secured a all championship hurling medal for reidy .
",0,0,0,0,1,0
3836,"many scholars carries this and other nativity stories as creative ha
",1,0,1,1,0,1
3837,"a fine example of his east side of cadman
",1,0,0,0,0,0
3838,"de la cruz died at the age of 46 in havana , cuba .
",0,1,0,0,1,1
3839,"tskhinvali after the georgian
",0,1,1,1,1,0
3840,"additional issues involved in the case are whether a man should have responsibility placed on him when his decisions were based on sexual ability / intentions to have a child , and whether states pursue men too for the financial protesters they have to avoid having to provide public assistance .
",1,1,1,1,1,1
3841,"more recently , the theme of the "" tea party "" began with republican congressman ron paul supporters as a fund raising event during the 2008 presidential depression to end rules money and the federal reserve system , disengage from foreign en colon wake ' rights from foreign en colon wake ' rights from foreign en colon wake ' rights from foreign en colon wake ' rights from foreign en colon
",0,1,0,0,0,0
3842,"nicola faced emerge guikard on october 26 , 2013 at ufc fight night 30 . the highly private fight ended in august the referee called it a no contest following what the referee deemed an illegal knee thrown by guillard during a flurry in the first round .
",0,1,1,1,0,0
3843,"in 1956 , after a stormy relationship with another woman , which ended very killed with the woman committing suicide , majkenopa suffered a life crisis which would lead to her decision to join the swedish section of the salvation army in 1958 .
",0,1,0,1,0,0
3844,"this view teaches that god allows a man to choose or reject his salvation but , once the process of sanctification begins , the holy spirit will lived him into a new creation that does not habit ser sin .
",1,1,0,0,0,1
3845,"despite the release of two albums , my everything ( 2013 ) and song for you ( 2014 ) , lee has stated that his music are for his fans only and that he does not wish to pursue a singing career .
",0,1,1,0,0,0
3846,"kimiyo hoshi , a neighborhood of the crisis on infinite earths .
",1,0,1,1,0,0
3847,"true enough , but shaw uses science fictionty in metes explanationsh to fear and to keep readersste while he propocas his vision of the human destiny .
",0,0,1,1,1,0
3848,"the advent of an autism epidemic was first claimed in the mid - 1990s by a handful of healthcare professionals who deployed sharp increases in the numbers being diagnosed and reported to public health agencies .
",0,0,0,0,1,0
3849,"hudson place is a entire plaza of skyscrapers that will be part of the hudson yards redevelopment project in 1914 manhattan , new york city .
",0,0,0,0,0,1
3850,"table rock lake is a man - made lake or reservoir in the ozarks of southwestern missouri and northwestern .
",1,0,1,1,0,0
3851,"the latest version has implemented an extensive whitelist in an attempt to reduce alerts for the attempt to reduce alerts for the attempt to reduce alerts for the attempt to reduce alerts for the attempt to reduce alerts for the attempt to reduce alerts for the attempt to reduce alerts for the attempt to reduce alerts for the attempt to reduce alerts for the
",1,0,0,1,1,0
3852,"however retains a reputation as a remote region , offering an geographic scenery but a harsh climate .
",0,1,1,1,1,1
3853,"a fair day may be interrupted with a storm , only to return to regular ,
",1,1,0,0,0,1
3854,"carol burnett , emmy award - winning actress and comedian
",1,0,1,0,0,1
3855,"the apple scripta account of the plots
",1,0,0,1,1,1
3856,"indeed , the british anti - corporate mediaici website used of a rageh omaar report on baghdad falling to us forces ( in which they said that he ' all but swooned at the feet of the lives army ' ) , to criticise the pro - war line of the british media :
",0,0,0,0,0,0
3857,"they begun 2006 in the top of half of the championship , three points off the playoff positions but in their first game of the new year they lost as a taken to local rivals watford 2 - 1 at kenilworth road , a result that may reflect who is promoted th suspended season .
",1,1,0,0,1,1
3858,"it is one of the standard versions of the central - south slavic diasystem which covers the region that was once ( controversially ) known as "" serbo - cr mb "" during the communist era .
",0,0,1,0,1,0
3859,"an bar of austrian reviews published in 2010 found that there are several conditions for which moxibustion may be effective , but the reviews were based on research of such low quality that the results are uncertain .
",0,1,0,0,1,0
3860,"on october 2 , 2005 , just after the incident won the last game of the 2005 season , mckeon announced that he would not be returning the following season : a career well lived .
",0,1,1,0,1,0
3861,"video games predominantly created and played by white people can unintent thepet races racial stereo - types and limit players ' choices choices to preconceived drink of racial bias .
",1,0,1,0,0,1
3862,"the european watchmen criticizedous behavior toward the physics , but the beothuk seemed to have had an equally strong cultural carrying toward revenge that caused them to carry out attacks .
",1,0,0,1,0,0
3863,"in recent years morgan has been adopted by feminist revisionists as a representation of female power ; in these contexts she is sometimes connected to interpretations of celtic feminine spirituality .
",0,1,0,1,0,0
3864,"it has many of the antioxidant benefits of green tea , but because it does not come from tea leaves , it has no caffeine .
",1,1,1,1,1,0
3865,"in 1952 , leon teams were held at combat sharing in egypt in case gamal abdel nasser ' s coup turned more violent than it did .
",0,0,0,1,0,1
3866,"victoria wood ' s mid life christmas is a comedy sketch show written by and starring comedian victoria wood , broadcast on christmas eve 2009 .
",1,1,0,1,0,1
3867,"in 2013 crei puts defied the party whip on anti - choice grounds to oppose the protection of life during pregnancy bill .
",0,0,0,1,1,0
3868,"the columbia is a great source of gi power , hosting the bonn sermons and grand coulee interviewed , among others .
",1,0,0,1,0,0
3869,"cari cucksey ( class of 1993 ) , host of popular hgtv program cash and cari .
",0,1,1,0,0,0
3870,"the men surrounding the discussion famously refused to join his funeral prayer , due to his harshness against them .
",0,1,0,1,0,1
